id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
YELP,0.017329384,0.017537503,0.017523639,0.017526887,0.017770207,0.01763989,0.017714817,0.017437913,0.018148787,0.017593725,0.017035607,0.017927444,0.017950622,0.017247187,0.018056134,0.017295472
5 STAR REVIEW,0.009231374,0.0087347785,0.009005444,0.008732554,0.009016807,0.008722476,0.00891037,0.008573027,0.008662719,0.008904774,0.008373765,0.008799931,0.008257336,0.008418482,0.008391395,0.008597692
BAD EXPERIENCES,0.0044009956,0.0046337536,0.0047385604,0.004615663,0.004613607,0.004480315,0.004561542,0.0046672514,0.0047794282,0.004692357,0.004745827,0.0045024143,0.00475272,0.0048103984,0.0042619566,0.0048802067
SPECIAL OCCASION,0.025760861,0.02567278,0.02612946,0.025652185,0.025847139,0.025826512,0.025371477,0.025409613,0.026125107,0.02592542,0.026133537,0.026040204,0.025789961,0.0258326,0.026425635,0.026139084
OTRO,0.023412034,0.023035867,0.02342153,0.02269641,0.022669977,0.022694703,0.022922728,0.021776276,0.022657666,0.022033766,0.023274174,0.022281606,0.023168068,0.023101224,0.02291308,0.022758191
LOBSTER/CRAB DISH,0.011986949,0.012229681,0.012312742,0.011477371,0.0122618275,0.011644997,0.012174543,0.011866089,0.011701766,0.011906125,0.011543518,0.011934204,0.0119177345,0.012148654,0.011635849,0.011594418
RESERVATION SYSTEM,0.020660015,0.02059924,0.021232273,0.020096183,0.02154857,0.020792864,0.021047698,0.020605031,0.021181377,0.020778123,0.021770654,0.020672262,0.021493714,0.02184889,0.021138672,0.020223644
EXPERIMENTAL CUISINE,0.06580715,0.06519797,0.067763105,0.06811562,0.06546352,0.06534931,0.06754814,0.06363681,0.06545997,0.06561128,0.06672351,0.06740582,0.066630706,0.06754489,0.06907529,0.0660032
HYPE,0.0023191588,0.002237768,0.0022929788,0.0021772631,0.0022855727,0.0021145367,0.0021406887,0.0021916507,0.002097066,0.0024389874,0.0022645288,0.0021712584,0.002168704,0.002381168,0.0022289462,0.002150146
REVIEW,0.012629333,0.012678521,0.012471609,0.012433796,0.012282426,0.012253515,0.012355551,0.011892967,0.012514284,0.012029666,0.012188525,0.011824511,0.011938357,0.012480861,0.012458912,0.012335414
COWORKER,0.04362635,0.04357829,0.044044536,0.044331975,0.04380024,0.042370383,0.0448141,0.042251043,0.042902507,0.043964203,0.042359825,0.04367423,0.043770663,0.042527873,0.04424698,0.043391578
CULINARY ADVENTURE,0.09844655,0.097940706,0.09873248,0.10112023,0.09693131,0.09278662,0.10019863,0.0943276,0.09551506,0.09750378,0.09860638,0.09877463,0.10002427,0.10060063,0.09989716,0.097876735
AUGUST,0.049153157,0.049990177,0.050419338,0.05178183,0.050171092,0.049211703,0.051327094,0.048508905,0.04977622,0.050235145,0.05091095,0.051456675,0.051641732,0.05161162,0.051350076,0.051591747
FOUR TOP,0.09981314,0.10100392,0.10133482,0.10382923,0.09952082,0.09878295,0.103478916,0.09654194,0.0988857,0.10123047,0.10202755,0.10176203,0.10203144,0.10280736,0.10385517,0.10224604
$280,0.10690436,0.10685065,0.10831018,0.107924536,0.10520699,0.10529661,0.10832516,0.10002196,0.10545953,0.10659009,0.10824686,0.10823098,0.10744736,0.1092349,0.109735295,0.10768936
JULY,0.053888492,0.054585487,0.053081017,0.055093758,0.05296612,0.05341856,0.054778665,0.051743567,0.055123504,0.053799406,0.055193774,0.054560207,0.054499976,0.05406653,0.05558203,0.054467343
BEST RESTAURANT,0.0045638783,0.004755106,0.004934383,0.004632677,0.0049632974,0.0047374484,0.0045925407,0.004906647,0.004708396,0.004528342,0.004719779,0.004868345,0.004696498,0.004863763,0.0044356277,0.0047580656
BOYFRIEND,0.017347757,0.017629761,0.017136537,0.01737548,0.01687808,0.017417641,0.017446566,0.017354455,0.017646095,0.017310958,0.01681656,0.017458335,0.017966243,0.017273258,0.018036187,0.017340403
TRIP,0.04789411,0.047596507,0.048795,0.04850426,0.046965797,0.048478246,0.048319504,0.04644402,0.048425157,0.04744804,0.04677321,0.046361696,0.048515324,0.0477572,0.04835873,0.048648987
RESERVATIONS,0.03077178,0.031127766,0.03129082,0.031164238,0.030592727,0.031195581,0.030886358,0.031212924,0.031010482,0.030934688,0.03081115,0.030396972,0.031297565,0.030829221,0.0313614,0.031145385
MICHELIN STARRED RESTAURANT,0.13516246,0.1351559,0.13637243,0.13692528,0.1325118,0.13212667,0.13931912,0.12935878,0.13272563,0.13608682,0.13769065,0.13608414,0.13704939,0.13744529,0.13817972,0.1385717
KITCHEN,0.021914905,0.02205329,0.022367198,0.021562468,0.021748327,0.021909434,0.021874951,0.021775175,0.02189441,0.02180208,0.02143967,0.021575507,0.02140228,0.021612493,0.022567945,0.0223311
DESIGN,0.052172214,0.051929325,0.053222932,0.05192846,0.05205982,0.051536225,0.053806506,0.051415093,0.05209841,0.052398175,0.05243412,0.052376486,0.051678173,0.052828968,0.05329033,0.051514857
RESTAURANT EXPERIENCES,0.08703114,0.086706,0.08623925,0.08777176,0.08448124,0.08495277,0.08860628,0.08302665,0.08508514,0.08518998,0.08910305,0.08473345,0.086303316,0.08688001,0.08847797,0.08643855
RESTO,0.10750471,0.10824129,0.10990959,0.11237662,0.10676944,0.10788493,0.11176408,0.10402234,0.10874305,0.110536225,0.11027512,0.10831854,0.11189572,0.10891138,0.1097589,0.11011547
NEXT,0.06446946,0.063740954,0.06376231,0.06438164,0.0629054,0.06265208,0.0632544,0.06192846,0.062396366,0.06327685,0.06411867,0.06370587,0.0630884,0.06435016,0.06359403,0.06523147
BEST EXPERIENCE,0.011125067,0.010576868,0.011289211,0.010638327,0.010542842,0.010552876,0.010440904,0.010665607,0.0111387,0.011430282,0.010496235,0.011179837,0.010686603,0.010688008,0.010838136,0.010737533
LAST THREE MEALS,0.062761515,0.060759816,0.061341256,0.06337268,0.06081292,0.061478406,0.062468458,0.06097956,0.061138384,0.06151817,0.06293556,0.06203331,0.06197243,0.061399113,0.06300919,0.06322363
JUSTIN BIEBER,0.0713231,0.071951196,0.073765434,0.07471628,0.06926775,0.07016076,0.07470626,0.06902745,0.07048802,0.07327681,0.07326846,0.071383595,0.07367968,0.07387676,0.07287547,0.0716649
OUT OF TOWN,0.066256225,0.06557922,0.06691644,0.06857039,0.06530413,0.06383729,0.06812343,0.06328095,0.066824414,0.06638403,0.06738159,0.06653212,0.06831692,0.06905295,0.06951397,0.06706305
YELPERS,0.028857604,0.028944355,0.028692719,0.028691096,0.02846957,0.028353833,0.029175274,0.028206062,0.029739939,0.028207172,0.027977485,0.028807119,0.029101856,0.028583083,0.029064858,0.028394278
AUGUST 2012,0.007694409,0.0083431285,0.008083053,0.008109851,0.0077797845,0.008209574,0.008216846,0.008145256,0.008465761,0.008163916,0.008459851,0.008503621,0.008214897,0.008728564,0.008072129,0.008487789
WASHROOM,0.011443045,0.011080939,0.010811378,0.01063668,0.011612235,0.010884534,0.010935433,0.010337057,0.010900782,0.011028344,0.011331208,0.01132243,0.011485646,0.011092879,0.01173684,0.011429513
HUSBAND,0.016087625,0.016465534,0.01641319,0.01615773,0.016556306,0.0165646,0.015794672,0.015735371,0.016687926,0.01650538,0.01574703,0.016028881,0.016431354,0.016523663,0.016654141,0.015894517
SPARKLING WATER,0.010137422,0.010068598,0.010287888,0.010437325,0.010580907,0.010281445,0.01057386,0.010119083,0.010909539,0.010841802,0.010297965,0.010372294,0.01016033,0.0102265375,0.009910045,0.010707261
SAVORY MEAT DISH,0.0074175633,0.0074961935,0.006916687,0.0074279606,0.007402084,0.0071964115,0.007423715,0.007202941,0.0072851726,0.0077677425,0.0071642296,0.0072879326,0.007592839,0.007327275,0.007139353,0.00767006
SUNDAY,0.003259303,0.0030892272,0.0032972659,0.003102592,0.003454743,0.003280841,0.00333022,0.0032934658,0.0034263132,0.0033055355,0.003141874,0.0032673192,0.0033472439,0.0034767874,0.003388926,0.00334092
SENSORY EXPERIENCE,0.05127696,0.050920904,0.052602384,0.052480496,0.05200771,0.051148646,0.05346717,0.05146863,0.052091926,0.05216912,0.053192075,0.051116116,0.052858897,0.05169058,0.053081907,0.051974826
19 COURSE MEAL,0.007285419,0.0072244382,0.0074199094,0.007450888,0.007939218,0.007507478,0.0073839035,0.0077311667,0.0077267447,0.0074508283,0.0075110937,0.0075946534,0.007504527,0.0072287126,0.0074016177,0.00794181
DINING COMPANION,0.06537642,0.064816736,0.06664412,0.067276284,0.06323972,0.06447446,0.069260284,0.0626094,0.065749146,0.0649153,0.06701684,0.06713452,0.067723565,0.066959195,0.06668046,0.066691525
CREATIVITY,0.019582972,0.01971889,0.02010589,0.019424483,0.019593485,0.0200272,0.019580223,0.019697256,0.019991344,0.019410478,0.019503612,0.020245165,0.019963088,0.019475989,0.019755226,0.019938875
SALT,0.008606032,0.008586139,0.008807443,0.008572646,0.008852867,0.009389101,0.009232239,0.008756481,0.008136161,0.008955797,0.009020201,0.008883154,0.008614607,0.009811713,0.008762451,0.008601559
CAB,0.0060202274,0.005855656,0.0059918407,0.005702823,0.006298012,0.0062705176,0.0056736264,0.006131012,0.0059931786,0.005877352,0.0058696335,0.006055951,0.0057543432,0.006511413,0.006140759,0.0058234255
15 COURSE MEAL,0.0069473675,0.0073409146,0.007409947,0.0069838194,0.007177396,0.0072552133,0.0070425714,0.0069378363,0.007427314,0.0071349507,0.0071152304,0.0075129373,0.0074771233,0.0073488117,0.007199309,0.007112321
SEAFOOD,0.007852234,0.008910776,0.007924228,0.008820731,0.008481058,0.009032026,0.008256784,0.008180082,0.008327711,0.008403493,0.008903409,0.00857594,0.00869701,0.008460244,0.008405128,0.008644305
UNIQUE DISHES,0.036686882,0.038386345,0.037338804,0.03760373,0.03757614,0.037721045,0.038807392,0.034933254,0.03584701,0.037293255,0.037261598,0.03770358,0.036999233,0.037148688,0.038637508,0.037914738
TIPSY,0.0037678154,0.0043341815,0.004175513,0.004079689,0.0040910887,0.0039605116,0.004005646,0.004337931,0.0040712254,0.0041387165,0.0041089086,0.0043111998,0.0042828256,0.004299953,0.0041916957,0.004078794
CULINARY EXPERIENCE,0.020960469,0.020836312,0.020939644,0.020776222,0.020788115,0.021408584,0.020200029,0.020474713,0.020506572,0.021715367,0.020733077,0.021229131,0.021160675,0.020619579,0.021104313,0.020933177
EXPLOSIONS IN MY MOUTH,0.007428118,0.007382309,0.007870516,0.0076143174,0.0077144997,0.0069291834,0.008061513,0.0076339524,0.0074136783,0.007373333,0.0074281916,0.006506069,0.0074447393,0.0074516484,0.007891709,0.0074093966
LOS ANGELES,0.03937389,0.0390821,0.03810616,0.038488172,0.03780203,0.037417043,0.039926972,0.037404083,0.03869462,0.038811155,0.038655475,0.037979558,0.039163243,0.038641762,0.0403276,0.037899684
SATURDAY,0.021964766,0.021623306,0.022056993,0.021725902,0.021391708,0.021328883,0.021895979,0.021034406,0.02157928,0.021417512,0.02128582,0.02072052,0.021359438,0.021394767,0.022001863,0.02154364
PODS,0.09221639,0.094541594,0.09341571,0.094492346,0.09058706,0.09083151,0.095005676,0.08885947,0.09304145,0.094052196,0.09611515,0.09434198,0.093207255,0.09503223,0.095994055,0.0946214
LIFE ON THE LINE,0.006150541,0.00676647,0.006768954,0.006753225,0.0061329394,0.006590875,0.006726854,0.006270987,0.006312551,0.006465458,0.006211508,0.0065013794,0.0066589066,0.0066267583,0.0061959815,0.0065241717
FOODY,0.0900906,0.09298238,0.09390737,0.09593091,0.09105998,0.089615904,0.09549212,0.08633126,0.08921578,0.09136942,0.092603356,0.09409748,0.09503029,0.092418686,0.09575589,0.0913966
POWDERED STRAWBERRIES,0.011954355,0.010962296,0.011534724,0.011729067,0.01079396,0.011508041,0.0119215725,0.011294343,0.011522874,0.010808805,0.011415142,0.010962125,0.0115736155,0.01174656,0.011271583,0.011659728
CREAM,0.012337193,0.0128588965,0.012985805,0.012918334,0.013065535,0.01347808,0.013064662,0.012563629,0.012638171,0.012895996,0.013122216,0.012464376,0.012842344,0.012527459,0.012705985,0.0125958305
WHITE CHOCOLATE BALLOON,0.008222015,0.0075342674,0.007730766,0.008202816,0.008478073,0.007487598,0.00846947,0.007825408,0.007840688,0.007713259,0.008549287,0.007855648,0.008370543,0.007893922,0.0079846075,0.007762869
INTERACTIVE EXPERIENCE,0.00409666,0.00378525,0.004038471,0.0036370582,0.0039567957,0.0038579109,0.004087312,0.0035692074,0.0040476,0.0037737053,0.0038903225,0.0039495197,0.0041974224,0.0037597464,0.003612978,0.0038554482
DOOR,0.003725357,0.003743969,0.0036434587,0.0036203098,0.003810864,0.0037901849,0.004023196,0.0038167445,0.0036620586,0.0037791305,0.0035647892,0.003576615,0.0036048356,0.003674836,0.003690797,0.0036551552
FOLKS,0.01075669,0.010517629,0.010521272,0.010775738,0.010329096,0.010687672,0.011103535,0.010610414,0.01079467,0.010975314,0.010431986,0.010389192,0.010696359,0.010252535,0.010734864,0.01012208
FOOD ITEMS,0.014325654,0.014718719,0.014877347,0.014892095,0.014815332,0.014915168,0.015414145,0.014083417,0.014733627,0.014572013,0.015190417,0.015343952,0.015318808,0.015056749,0.015151499,0.014035717
FINE DINING,0.03052269,0.031362705,0.03121744,0.031064974,0.03159738,0.031649843,0.03157668,0.03092784,0.03156396,0.030579822,0.031238893,0.03101191,0.0313527,0.031513225,0.03156077,0.031429976
BILL,0.037717678,0.037351087,0.037561096,0.037137806,0.036996134,0.036760934,0.037621986,0.03702363,0.037348352,0.037112564,0.03689101,0.03758026,0.03697455,0.037692558,0.038222067,0.03744641
SURPRISE,0.036634445,0.03698072,0.03688849,0.037671786,0.036206923,0.036936484,0.03833803,0.03518706,0.03718791,0.036439747,0.036074985,0.03702188,0.03783949,0.037661433,0.037298393,0.0372961
30TH BIRTHDAY,0.039373636,0.03838537,0.03970685,0.038705155,0.039217032,0.03877015,0.04025916,0.03873051,0.03877821,0.039448388,0.03983713,0.038784508,0.03941665,0.039780475,0.039696876,0.03916163
GREEN CURRY TUNA,0.093795314,0.09178041,0.09239423,0.094287515,0.09043358,0.08919697,0.09414455,0.088703796,0.09265971,0.09356783,0.09272526,0.0931834,0.09261616,0.09525901,0.094501495,0.09335199
MORELS,0.13662864,0.13910928,0.13993433,0.14046645,0.13203843,0.13483155,0.14113095,0.12951031,0.13634501,0.137874,0.138221,0.13761732,0.1387572,0.13624862,0.13990654,0.13730809
TRUFFLE RAVIOLI,0.11390975,0.11598936,0.11637305,0.11676833,0.11031348,0.11182052,0.11937047,0.108969994,0.11238003,0.11490514,0.11453761,0.11548112,0.11488505,0.115453586,0.11827918,0.11540515
THAILAND,0.016179029,0.016689412,0.016157249,0.01665883,0.01618217,0.016668143,0.016234603,0.015749441,0.01657674,0.016696401,0.01774191,0.0165557,0.01611242,0.01681526,0.016515773,0.017299851
RICHARD RICHARDSON,0.011337584,0.011201545,0.011381138,0.011448147,0.011252026,0.011621372,0.011659273,0.011154754,0.011201761,0.011162654,0.011470942,0.0115845315,0.0118725225,0.011765793,0.01084874,0.010816677
CUISINE,0.058052488,0.057653606,0.0580789,0.058586,0.05662582,0.057639137,0.059224024,0.054292995,0.056935847,0.05827629,0.05849348,0.057981312,0.059235808,0.058451355,0.059304997,0.058147978
WINE GUY,0.010373196,0.010057567,0.010117224,0.0104780225,0.010528974,0.010719648,0.01077546,0.009548813,0.010265554,0.01045914,0.010505259,0.010096603,0.010711461,0.010755934,0.010418128,0.010629712
POTATO DISH,0.012672236,0.012567168,0.012849929,0.012456161,0.012817256,0.012785481,0.012355137,0.012401314,0.013237216,0.012959107,0.012785504,0.013076751,0.0126294475,0.012645447,0.012381235,0.012811882
BLACK TRUFFLE RAVIOLI,0.070347935,0.0721917,0.07249632,0.07362486,0.07147132,0.07158148,0.072957054,0.06951454,0.07259902,0.07251711,0.07322922,0.07216361,0.071567625,0.07295713,0.07389515,0.07320018
LAMB DISH,0.0781076,0.07876971,0.07970561,0.08079613,0.07874893,0.078700766,0.08120194,0.07531226,0.07908128,0.08002187,0.08013215,0.08078243,0.08168636,0.081025325,0.08026384,0.08060538
TAFFY BALLOON,0.07001896,0.0693523,0.0686721,0.06888595,0.066957645,0.06688069,0.068662085,0.06542161,0.06897686,0.06798918,0.06857136,0.068228334,0.06976019,0.069422856,0.07071948,0.07005483
ZAC EFRON,0.044776198,0.04563994,0.045693494,0.045322843,0.045003507,0.044575166,0.047045648,0.043472428,0.045278557,0.04440885,0.04517158,0.045146465,0.04498624,0.044925563,0.046367325,0.04583783
HOT POTATO COLD POTATO,0.029408291,0.02881467,0.029037414,0.028467532,0.029208433,0.028814208,0.028319439,0.028912596,0.028895175,0.028723879,0.029015187,0.029051723,0.02861831,0.02906391,0.029286623,0.029123206
JANUARY,0.0632313,0.06254472,0.06316979,0.06344614,0.06270276,0.06285052,0.06368489,0.059107035,0.06227506,0.062750466,0.062855914,0.061619185,0.06323272,0.06346439,0.06483588,0.06266937
TRADESHOW,0.09128963,0.09153405,0.091664635,0.09281236,0.088759065,0.08824821,0.09519069,0.08599045,0.08992567,0.089752905,0.091719925,0.091917455,0.09139418,0.09257969,0.09100327,0.09150292
ROSE CHAMPAGNE,0.08779398,0.08993247,0.08797863,0.09102449,0.08709775,0.086132534,0.09045192,0.08503601,0.08893361,0.08877148,0.090433955,0.09045866,0.092468545,0.08984803,0.09173874,0.0899921
20 COURSES,0.0910143,0.090423405,0.09119758,0.09428879,0.08964561,0.08871372,0.09415881,0.08613889,0.08948131,0.090694636,0.09205599,0.09259766,0.095180884,0.09336201,0.09373888,0.09078589
$210,0.10052429,0.10216966,0.10358696,0.10292571,0.09806354,0.09831053,0.10469049,0.09687871,0.101925954,0.10049528,0.10188952,0.10245754,0.10327369,0.10328506,0.10534218,0.101931885
CREATIVE PRESENTATIONS,0.12015989,0.12337524,0.12362553,0.12591541,0.119353876,0.11984928,0.12693422,0.116300076,0.1227977,0.124930404,0.12601371,0.12476843,0.12644288,0.12596175,0.12593983,0.122997805
BUSINESS TRIP,0.074050575,0.07406445,0.07433811,0.074705586,0.07151762,0.07275909,0.076415926,0.07101793,0.07388426,0.07368027,0.07377623,0.07391267,0.07521708,0.074176416,0.074582145,0.07379196
LA,0.034987614,0.035081144,0.03418017,0.03552374,0.034721084,0.034120858,0.035364993,0.034102537,0.03490332,0.034696024,0.03417535,0.034719974,0.034554146,0.03477136,0.035628468,0.034959354
TOKYO,0.10221466,0.10507561,0.104799435,0.10470789,0.10085851,0.10116942,0.10803968,0.09866288,0.10264576,0.10455021,0.1064399,0.10387021,0.10524632,0.10416755,0.10513126,0.10367321
OMAHA,0.08245385,0.087301314,0.08587484,0.088568866,0.08381138,0.083399825,0.08635108,0.08070626,0.08330095,0.08560525,0.08650407,0.084670134,0.08590351,0.086612046,0.08703546,0.086907476
DASHI,0.0039787227,0.0041757934,0.0040065404,0.0040864367,0.0039784675,0.00405467,0.004056162,0.004340141,0.0037952205,0.004165057,0.0042226273,0.0039303508,0.004327937,0.0040266435,0.0040163714,0.004419962
CIRQUE DU SOLEIL,0.014654536,0.014470622,0.0146171795,0.015211832,0.014335258,0.014001291,0.014758589,0.01453976,0.014740771,0.014233381,0.014491546,0.013916573,0.014528905,0.014033754,0.014332879,0.013936698
RECIPE BOOK,0.004158136,0.0040618493,0.0040109977,0.004102485,0.00399835,0.0038905833,0.0040660617,0.003886016,0.0041181687,0.0041154446,0.003945346,0.0039191856,0.0038930806,0.0040260814,0.0038061645,0.004091127
ASIAN WOMAN,0.041666813,0.040639885,0.040757097,0.040979546,0.042261954,0.039421752,0.041566968,0.0408443,0.040944148,0.04176805,0.04098564,0.042412892,0.042248122,0.04293929,0.042550027,0.0419053
MANDARIN HOTEL,0.011158798,0.011646384,0.011895655,0.012023429,0.010772588,0.011035403,0.011667632,0.011801604,0.010844323,0.01144663,0.011667894,0.011578545,0.011288179,0.011251174,0.011439139,0.011601364
UNITED STATES,0.01402356,0.013819711,0.014592528,0.013796395,0.014266724,0.01361188,0.014477318,0.0139463125,0.014307331,0.014121591,0.014192419,0.013738199,0.014370804,0.013922317,0.01418387,0.014670081
HONG KONG,0.038482018,0.03970979,0.040188678,0.040869527,0.03806767,0.040160708,0.040105898,0.038848266,0.038803402,0.039991003,0.040012307,0.04038755,0.039276652,0.03940936,0.04006147,0.04014443
BOMB DESSERT,0.028621912,0.029194757,0.02867765,0.029152423,0.027902747,0.028336316,0.028841686,0.028205503,0.028272286,0.027843766,0.029106895,0.029131971,0.027836,0.029529318,0.02942945,0.02874549
HELIUM BALLOON,0.0061897766,0.006043459,0.0063450933,0.0060743233,0.0065423567,0.0062908283,0.0065838965,0.0062740664,0.006762529,0.0066284025,0.006084545,0.0064444738,0.0056897663,0.0062318277,0.0064459685,0.006045444
CREATIVE FOOD,0.0106962845,0.011020772,0.011050051,0.011344248,0.0112430565,0.010919338,0.01126401,0.010756014,0.010947853,0.011454485,0.011650866,0.0107555445,0.01116653,0.010692284,0.011181018,0.011483004
